"feature","PR2","TR2","MeanDecreaseAccuracy","MeanDecreaseGini"
"5669_171.0667_16.43",0,0,0,0.00936363636363636
"3151_171.0667_15.21",0,0,0,0.0104126984126984
"4504_171.0667_16.07",0,0,0,0.0036
"6973_171.0667_16.94",0,0,0,0.00266666666666667
"5253_171.0667_16.27",0,0,0,0.0036
"3268_172.062_15.45",-1.00100150250438,1.00100150250438,0,0.00786666666666667
"5704_172.062_16.42",0,0,0,0
"6994_172.062_16.94",0,0,0,0
"5848_173.0824_16.46",0,0,0,0.00355555555555556
"4666_173.0824_16.06",0,0,0,0
"4220_174.0776_15.81",0,0,0,0
"7163_174.9553_17.04",0,0,0,0.0128842105263158
"4112_175.0617_15.78",0,0,0,0.0054
"7088_175.0617_16.99",0,0,0,0.00747692307692308
"6338_182.0464_16.75",0,0,0,0
"4927_183.0668_16.12",0,0,0,0.0262934609250399
"6046_183.9335_16.74",0,0,0,0
"5551_183.9335_16.41",0,0,0,0.0187240829346093
"4225_184.0621_15.86",0,0,0,0.002
"6749_184.0621_16.85",0,0,0,0.0139919028340081
"4654_184.0621_16.08",0,0,0,0
"4644_186.0777_16.06",0,0,0,0
"6948_186.0777_16.91",0,0,0,0
"4903_186.1128_16.05",0,0,0,0.009
"4705_188.0934_16.04",0,0,0,0.0054
"7161_189.9309_17.04",0,0,0,0
"7376_190.9278_17.4",0,0,0,0.0244638519375361
"5728_191.0567_16.39",0,0,0,0.0064
"2426_194.0815_13.42",0,0,0,0
"5146_194.973_16.22",0,0,0,0
"6945_194.973_16.94",0,0,0,0
"6498_195.9336_16.75",0,0,0,0
"6177_196.0622_16.67",0,0,0,0.00363636363636364
"5762_196.0622_16.5",0,0,0,0.0108477443609023
"6727_196.0622_16.83",0,0,0,0.00654545454545455
"4110_198.0778_15.84",0,0,0,0
"5323_198.0778_16.17",0,0,0,0.00635897435897436
"5767_199.0731_16.5",0,0,0,0
"6111_200.0935_16.53",0,0,0,0
"4465_200.0935_15.96",0,0,0,0.00363636363636364
"1955_201.1126_9.34",0,0,0,0.00169230769230769
"6870_206.9653_16.89",0,0,0,0
"1793_209.0789_7.98",0,0,0,0
"6430_210.0779_16.69",0,0,0,0.00266666666666667
"5272_210.0779_16.3",0,0,0,0.00738095238095238
"5742_211.0732_16.44",0,0,0,0
"4251_213.0888_15.82",0,0,0,0.00955555555555555
"3557_213.0888_15.51",0,0,0,0
"5662_213.0888_16.45",0,0,0,0.006
"6978_213.0888_16.92",0,0,0,0
"2336_221.1542_12.95",0,0,0,0.0102597402597403
"6665_223.0733_16.75",0,0,0,0
"3476_223.0733_15.48",0,0,0,0.0135837320574163
"5152_223.0733_16.17",0,0,0,0.016047619047619
"7046_225.0612_16.98",0,0,0,0
"6491_225.089_16.65",0,0,0,0.00366666666666667
"4190_225.089_15.85",0,0,0,0
"4472_225.089_16.07",0,0,0,0.0159473684210526
"5642_225.089_16.36",-1.00100150250438,1.00100150250438,0,0.0267298245614035
"5875_226.0843_16.48",0,0,0,0
"5332_227.1046_16.25",0,0,0,0.0196497771234613
"2098_227.1285_11.2",0,0,0,0
"2338_236.1052_12.95",0,0,0,0.0124657097288676
"3971_237.0891_15.97",0,0,0,0.00723636363636364
"5081_237.0891_16.19",0,0,0,0
"5575_237.0891_16.4",0,0,0,0.0116034024455077
"6429_239.1047_16.7",0,0,0,0.00973333333333333
"4475_239.1048_16.07",0,0,0,0.00948771929824561
"5431_239.1048_16.29",0,0,0,0.0375390749601276
"89_242.9433_0.54",0,0,0,0.00675555555555556
"2258_243.16_12.56",0,0,0,0
"2877_249.1495_14.84",0,0,0,0.012280701754386
"2316_257.1758_12.99",0,0,0,0
"1700_261.1343_7.28",0,0,0,0.00659340659340659
"7081_264.0725_16.99",0,0,0,0.0169919028340081
"5354_265.1479_16.29",0,0,0,0
"2627_265.1479_14.19",0,0,0,0
"2452_266.1034_13.54",0,0,0,0.006
"6902_277.0092_16.89",0,0,0,0.0036
"6404_279.1111_16.73",0,0,0,0.00266666666666667
"2516_285.2072_13.79",0,0,0,0
"2420_287.2229_13.28",0,0,0,0.00363636363636364
"5529_293.1794_16.34",0,0,0,0.00948771929824561
"6932_297.1529_16.92",0,0,0,0.00366666666666667
"7138_304.9083_17.03",0,0,0,0.00371428571428572
"2456_309.0745_13.56",0,0,0,0.0117508771929825
"6906_309.1741_16.91",0,0,0,0.00369230769230769
"3897_309.1741_15.71",0,0,0,0
"99_310.9309_0.56",0,0,0,0.002
"4214_311.1686_15.75",0,0,0,0.00369230769230769
"3675_311.1686_15.57",0,0,0,0.010569696969697
"4454_311.1686_16.04",0,0,0,0
"2436_313.2386_13.43",0,0,0,0.00666666666666667
"2241_315.1813_12.5",0,0,0,0
"7155_320.8864_17.04",0,0,0,0
"6657_325.1842_16.92",1.00100150250438,-1.00100150250438,0,0.0228147034252297
"6114_325.1842_16.62",0,0,0,0.0035
"2206_327.2178_12.2",0,0,0,0
"2119_329.2334_11.46",0,0,0,0
"2341_329.2334_12.97",0,0,0,0
"2269_329.2334_12.6",0,0,0,0
"2610_331.0936_14.06",0,0,0,0
"2312_331.2491_12.81",0,0,0,0
"10_336.8588_0.04",0,0,0,0
"7391_336.8588_17.39",0,0,0,0.00266666666666667
"7162_336.8589_17.04",0,0,0,0
"6276_339.1998_16.91",0,0,0,0.00738095238095238
"4923_339.1998_16.07",0,0,0,0.00732867132867133
"2535_339.1998_13.86",0,0,0,0.0084
"7110_341.109_17",0,0,0,0
"3069_342.171_15.03",0,0,0,0.0124019138755981
"2405_343.2126_13.31",0,0,0,0
"3438_356.1296_15.44",0,0,0,0
"2337_361.1634_12.95",0,0,0,0
"2457_377.0619_13.56",0,0,0,0.0054
"7256_377.0856_17.17",0,0,0,0
"7109_377.0858_17",0,0,0,0
"7113_387.1147_17",0,0,0,0
"2238_387.2866_12.49",0,0,0,0
"7296_404.1046_17.19",0,0,0,0.00333333333333333
"7118_404.1047_17.01",0,0,0,0
"2263_415.2339_12.57",0,0,0,0
"7099_426.1255_17",0,0,0,0.0159574694311536
"2168_431.2286_11.88",0,0,0,0
"7123_441.0339_17.01",0,0,0,0.0160331738437002
"7093_455.1021_17",0,0,0,0
"6961_461.1592_16.93",0,0,0,0.00363636363636364
"2242_467.2796_12.5",0,0,0,0.00654545454545455
"7151_484.7896_17.04",0,0,0,0.00622222222222222
"6543_491.3588_16.87",0,0,0,0.0113939393939394
"5514_491.359_16.4",0,0,0,0
"4818_499.3639_16.09",0,0,0,0.0124195804195804
"2247_514.1329_12.51",0,0,0,0.00666666666666667
"132_530.8655_0.56",0,0,0,0
"2944_585.3434_14.93",0,0,0,0.0164210526315789
"2364_587.3073_13.07",0,0,0,0.0064
"2392_601.323_13.27",0,0,0,0.0147929824561404
"2943_648.3386_14.93",0,0,0,0.00948771929824561
"4086_134.0348_15.94",0.808308296956146,0.064415929926654,-0.0602477419983636,0.0717353079668869
"3086_265.1479_15.11",0.404127003126757,-0.68631738948861,-0.0717977152811726,0.047740350877193
"4100_163.0616_15.73",-0.200008000480032,0,-0.0830460525871121,0.0221092731829574
"6191_227.1046_16.65",1.00100150250438,-1.00100150250438,-0.108466504993364,0.0437222041116778
"2227_248.0799_12.43",1.34406227991274,-1.40275209380409,-0.108466504993364,0.0485146198830409
"3739_145.0508_15.62",0,0,-0.175417001390643,0.0439655131418289
"6685_130.0399_16.84",-1.00100150250438,1.00100150250438,-0.232507845818998,0.0258143435511857
"3125_120.0554_15.18",-1.00100150250438,0.343037530015732,-0.245784422643061,0.0242040240461293
"2722_265.1479_14.4",1.00100150250438,-1.00100150250438,-0.277371435197549,0.027255330634278
"6927_131.0351_16.89",-1.00100150250438,0,-0.372155736591365,0.0103333333333333
"6031_130.0399_16.69",-1.00100150250438,0.277371435197549,-0.447303065060821,0.0370828995565838
"5677_252.1002_16.37",-1.16651376590679,1.3115576564675,-0.458291484320319,0.0535679490100543
"5816_118.0398_16.45",-1.40275209380409,-0.182919348335487,-0.586549201377615,0.042623034859877
"4024_144.0556_15.76",-0.277371435197549,-1.00100150250438,-0.632708666137081,0.0200692640692641
"2674_345.1092_14.27",-1.00100150250438,0,-0.632708666137081,0.0212610313662945
"6027_491.3588_16.58",-1.00100150250438,-0.447303065060821,-0.632708666137081,0.0326329862088376
"3736_191.0567_15.91",-1.00100150250438,-0.507803976750386,-0.757762042793872,0.0444305110094584
"6554_124.014_16.78",-1.41705050316284,0,-0.771848634399114,0.0600129718234981
"6929_83.0236_16.9",-1.30206927713678,1.00100150250438,-0.778248712695303,0.0239352472089314
"6724_118.0398_16.7",0,-0.478200759259076,-0.778248712695303,0.0447492063492064
"2313_325.2016_12.83",0,-1.37457856297529,-0.876899808542589,0.0233858422279475
"3411_130.0399_15.51",-1.41705050316284,-0.829972352653675,-0.969405711335146,0.0218473684210526
"4424_163.0616_16.05",-1.00100150250438,-0.817041456918251,-0.980241500534946,0.0384226855016329
"4034_83.0236_15.9",0,-1.00100150250438,-1.00100150250438,0.00866666666666667
"5545_83.0236_16.44",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00969230769230769
"4597_84.0076_16.03",0,-1.00100150250438,-1.00100150250438,0.015311004784689
"3812_90.0083_15.86",-1.00100150250438,0,-1.00100150250438,0.022200956937799
"6883_90.0083_16.79",-1.00100150250438,0,-1.00100150250438,0.0156431989063568
"5890_92.024_16.47",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0259144013880856
"5047_93.008_16.16",0,-1.00100150250438,-1.00100150250438,0.0096
"6214_104.0241_16.66",-1.00100150250438,0,-1.00100150250438,0.0120210526315789
"4014_106.0397_15.97",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0287728552149605
"2771_106.0397_14.73",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0169919028340081
"5283_107.035_16.29",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00642857142857143
"3536_109.0394_15.48",0,-1.00100150250438,-1.00100150250438,0.00808421052631579
"3416_110.0347_15.43",-1.00100150250438,0,-1.00100150250438,0.00369230769230769
"4092_116.0241_15.86",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.006
"4552_116.0241_16.08",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0300140882509304
"4286_117.0194_16",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0150175438596491
"4794_120.0554_16.17",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.009
"5296_120.0554_16.36",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00366666666666667
"3410_121.0507_15.44",-1.00100150250438,0,-1.00100150250438,0.0313540260908682
"4287_122.0347_15.9",-1.00100150250438,0,-1.00100150250438,0.0041025641025641
"3375_131.0351_15.38",0,-1.00100150250438,-1.00100150250438,0.00363636363636364
"3823_132.0555_15.68",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0480215311004785
"3443_132.0555_15.42",0,-1.00100150250438,-1.00100150250438,0.0341129186602871
"4862_134.0348_16.17",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00713636363636364
"5710_145.0508_16.38",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0207721226142279
"5563_145.9225_16.43",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0125179425837321
"4415_147.0302_16.01",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00909774436090226
"3753_147.0665_15.65",0,-1.00100150250438,-1.00100150250438,0.00758164642375169
"6300_148.0506_16.7",0,-1.00100150250438,-1.00100150250438,0.0073030303030303
"6855_157.051_16.88",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0405584795321637
"5061_158.0462_16.1",0,-1.00100150250438,-1.00100150250438,0.0410752136752137
"6981_158.0462_16.92",-1.00100150250438,0,-1.00100150250438,0.0280140350877193
"3598_163.0616_15.52",-1.00100150250438,0,-1.00100150250438,0.003
"5922_169.0511_16.52",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00369230769230769
"4652_172.062_16.06",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0185263157894737
"1633_173.0811_6.61",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.012280701754386
"7047_179.0553_16.98",0,-1.00100150250438,-1.00100150250438,0.0119555555555556
"6341_184.062_16.67",0,-1.00100150250438,-1.00100150250438,0.0276860118209963
"6478_186.0777_16.66",0,-1.00100150250438,-1.00100150250438,0.00363636363636364
"3696_186.0777_15.6",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0103504273504274
"5688_186.0777_16.34",-1.00100150250438,0,-1.00100150250438,0.0103692307692308
"1601_186.1128_6.25",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0346885804254225
"6766_191.0567_16.88",-1.00100150250438,0,-1.00100150250438,0.00623076923076923
"4804_191.0567_16.16",0,-1.00100150250438,-1.00100150250438,0.0206793907846539
"5197_196.0622_16.3",0,-1.00100150250438,-1.00100150250438,0.014859649122807
"5774_198.0778_16.42",0,-1.00100150250438,-1.00100150250438,0.00715555555555556
"7268_198.8077_17.18",-1.00100150250438,0,-1.00100150250438,0.0217684210526316
"3949_200.0935_15.73",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0220263157894737
"6895_205.9657_16.9",0,-1.00100150250438,-1.00100150250438,0.00623076923076923
"5822_210.0779_16.51",0,-1.00100150250438,-1.00100150250438,0.0117272727272727
"4886_212.0936_16.06",0,-1.00100150250438,-1.00100150250438,0.0139210526315789
"6571_213.0888_16.7",-1.00100150250438,0,-1.00100150250438,0.0102597402597403
"2065_215.1284_10.63",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0110035087719298
"2677_221.1542_14.3",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0358224792751108
"5469_223.0733_16.35",0,-1.00100150250438,-1.00100150250438,0.007
"7016_223.0733_16.96",-1.00100150250438,0,-1.00100150250438,0.0131555555555556
"5153_225.089_16.22",0,-1.00100150250438,-1.00100150250438,0.017299016772701
"4975_226.0843_16.13",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0477694819800083
"2702_233.1544_14.37",0,-1.00100150250438,-1.00100150250438,0.0121299145299145
"6148_237.0891_16.67",0,-1.00100150250438,-1.00100150250438,0.0105333333333333
"6845_237.0891_16.88",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0117570850202429
"5876_238.0844_16.5",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00590769230769231
"4080_239.1047_15.78",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0226396761133603
"1903_240.9785_8.97",-1.00100150250438,0,-1.00100150250438,0.0117644110275689
"1904_242.9743_8.97",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.006
"2699_243.1963_14.36",-0.277371435197549,-1.00100150250438,-1.00100150250438,0.0155363408521303
"6137_252.1002_16.65",0,-1.00100150250438,-1.00100150250438,0.0220140350877193
"5013_252.1002_16.14",-1.00100150250438,0,-1.00100150250438,0.0117570850202429
"2251_253.1445_12.54",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0127067669172932
"3898_265.1479_15.71",0,-1.00100150250438,-1.00100150250438,0.00773684210526316
"4658_265.1479_16.07",0,-1.00100150250438,-1.00100150250438,0.0100363636363636
"6394_309.1741_16.73",0,-1.00100150250438,-1.00100150250438,0.00994736842105263
"6939_311.1687_16.91",0,-1.00100150250438,-1.00100150250438,0.0204538011695906
"5880_325.1842_16.41",-1.00100150250438,0,-1.00100150250438,0.0101025641025641
"6259_327.18_16.91",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00342857142857143
"7146_338.8591_17.03",0,-1.00100150250438,-1.00100150250438,0.0233952153110048
"3704_387.1562_15.59",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0264451127819549
"3153_387.1562_15.21",0,-1.00100150250438,-1.00100150250438,0.003
"2425_389.1719_13.42",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0212240601503759
"2300_447.1343_12.78",0,-1.00100150250438,-1.00100150250438,0.0036
"7168_482.7892_17.05",-1.00100150250438,0,-1.00100150250438,0.0151856564488143
"5120_491.3588_16.2",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00685714285714286
"4020_491.3588_15.76",0,-1.00100150250438,-1.00100150250438,0.00728888888888889
"5659_669.458_16.44",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.0127067669172932
"5590_117.0194_16.35",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.012280701754386
"5073_130.0399_16.24",-1.00100150250438,0,-1.00100150250438,0.00355555555555556
"3989_157.051_15.89",-1.00100150250438,-1.00100150250438,-1.00100150250438,0.00654545454545455
"2837_299.0956_14.73",-1.00100150250438,-1.38942503594182,-1.2352771349249,0.0264649122807018
"2164_229.1442_11.83",-1.00100150250438,-1.34406227991274,-1.28959193642382,0.0215590643274854
"6909_410.1617_16.9",-1.00100150250438,-1.38942503594182,-1.29662538565291,0.0102666666666667
"4102_223.0733_15.78",-1.00100150250438,-1.37457856297529,-1.31533410441164,0.0250175438596491
"2375_301.0579_13.19",-1.00100150250438,-1.37457856297529,-1.31926632682314,0.0195768208399787
"5213_147.0302_16.25",-1.00100150250438,-1.37457856297529,-1.34406227991274,0.0222890559732665
"4058_172.062_15.85",-1.00100150250438,-1.38942503594182,-1.34406227991274,0.0417703349282297
"4616_108.019_16.07",-1.00100150250438,-1.00100150250438,-1.36232155017094,0.0194649350649351
"64_146.9601_0.5",-1.00100150250438,-1.41705050316284,-1.37021526937856,0.0279029239766082
"6596_198.0778_16.68",-1.26693979201741,-1.41705050316284,-1.37457856297529,0.0194354066985646
"5760_134.0348_16.39",-1.34406227991274,-1.34406227991274,-1.41389939741034,0.0256518218623482
"6517_107.035_16.69",0,-1.41705050316284,-1.41705050316284,0.023821052631579
"7164_190.9278_17.04",-1.00100150250438,-1.73727046020804,-1.61911600689643,0.0185904761904762
"6368_171.0667_16.69",-1.38942503594182,-1.00100150250438,-1.65657390480643,0.0208237516869096
"4189_161.0823_15.85",-1.41705050316284,-1.41705050316284,-1.65958391281122,0.0345645933014354
"1480_352.8537_3.55",-1.73727046020804,-1.37457856297529,-1.86061815571171,0.0380390521758943
