row_ID,mz,retention_time,p_value,statistic,n_samples,p_adjusted_BH,p_adjusted_Bonferroni,effect_size,mean_group1,mean_group2,mean_change_difference,fold_change,log2_fold_change
4922,264.100234032208,16.12601,0.006233034969733782,79,19,1,1,0.7555555555555555,2.893933785509199e-5,-2.939470025129233e-6,-3.187880788022122e-5,NA,NA
2631,106.039695845106,14.173291,0.012763007532641236,14,19,1,1,-0.6888888888888889,-7.581839752709917e-5,1.8352915388428773e-4,2.5934755141138687e-4,NA,NA
3044,130.039872940493,15.151573,0.012763007532641236,14,19,1,1,-0.6888888888888889,-3.981610776066e-5,3.1825040728935606e-4,3.580665150500161e-4,NA,NA
3114,186.077735804051,15.175608,0.012763007532641236,14,19,1,1,-0.6888888888888889,-3.312648201007051e-5,6.565468723219122e-5,9.878116924226173e-5,NA,NA
6839,116.024106107155,16.646412,0.02474467204639894,17,19,1,1,-0.6222222222222222,-4.563593243823599e-4,9.650941243921079e-4,0.0014214534487744677,NA,NA
6971,116.024098856242,16.918753,0.02474467204639894,17,19,1,1,-0.6222222222222222,-1.5002908959748784e-5,1.124152736397995e-4,1.274181825995483e-4,NA,NA
3705,116.024116235761,15.631828,0.030486156935263378,18,19,1,1,-0.6,-2.3970484662422047e-4,3.894681061904929e-4,6.291729528147133e-4,NA,NA
4635,128.03410707055,16.046707,0.030486156935263378,72,19,1,1,0.6000000000000001,1.1983567599367003e-5,-7.913427981369778e-5,-9.111784741306478e-5,NA,NA
5723,159.066639700585,16.367802,0.030486156935263378,72,19,1,1,0.6000000000000001,9.591188221790236e-4,-5.290333741146268e-4,-0.0014881521962936504,NA,NA
6829,134.034830119376,16.91507,0.037336415920662856,19,19,1,1,-0.5777777777777777,-1.1469729565189198e-4,1.7638140653367072e-4,2.910787021855627e-4,NA,NA
4086,134.034811917158,15.9440365,0.045455294849058483,70,19,1,1,0.5555555555555556,7.096846562545179e-4,-3.4288856797809166e-4,-0.0010525732242326095,NA,NA
3129,145.050899763861,15.152887,0.045455294849058483,20,19,1,1,-0.5555555555555556,-6.954638350277702e-5,2.6777670900620445e-4,3.373230925089815e-4,NA,NA
5288,200.093489995006,16.073454,0.045455294849058483,70,19,1,1,0.5555555555555556,2.23908148349281e-4,-1.4788316319072335e-4,-3.7179131154000436e-4,NA,NA
4423,398.233544377516,15.932391,0.045455294849058483,70,19,1,1,0.5555555555555556,1.273799777662779e-6,-3.047225906959407e-5,-3.174605884725685e-5,NA,NA
3978,107.034980577743,15.738287,0.055013832353979046,21,19,1,1,-0.5333333333333333,2.9283637786910513e-4,0.002557747068255681,0.002264910690386576,NA,NA
3123,110.034658847682,15.180128,0.055013832353979046,69,19,1,1,0.5333333333333334,-2.6728764163705182e-5,-1.8966904746442074e-4,-1.6294028330071555e-4,NA,NA
1785,137.023276938483,7.9731965,0.055013832353979046,21,19,1,1,-0.5333333333333333,-3.08033080523338e-4,2.962995973579328e-4,6.043326778812708e-4,NA,NA
3525,157.050958317466,15.612209,0.06619257972219343,22,19,1,1,-0.5111111111111111,-4.57106030080284e-4,3.3370846733842783e-4,7.908144974187118e-4,NA,NA
5767,199.073079714347,16.498537,0.06619257972219343,68,19,1,1,0.5111111111111111,2.522447142062687e-5,-8.741821990464619e-5,-1.1264269132527307e-4,NA,NA
4923,339.199795325922,16.074526,0.06619257972219343,68,19,1,1,0.5111111111111111,-3.680058078413201e-5,-1.6393850656102108e-4,-1.2713792577688905e-4,NA,NA
5371,353.200356389703,16.332447,0.06619257972219343,22,19,1,1,-0.5111111111111111,-1.5123093526872017e-5,1.8965931429881654e-5,3.408902495675367e-5,NA,NA
2300,447.134285452843,12.784005,0.06619257972219343,68,19,1,1,0.5111111111111111,3.3470022057269264e-6,-1.1734931679146064e-5,-1.508193388487299e-5,NA,NA
6567,92.0239936879964,16.705269,0.07917934957557053,23,19,1,1,-0.48888888888888893,-7.450379811014511e-4,3.502597809326665e-5,7.800639591947178e-4,NA,NA
4188,110.034644210881,15.957519,0.07917934957557053,67,19,1,1,0.48888888888888893,9.5456060296063e-4,-7.541080491544199e-4,-0.0017086686521150499,NA,NA
3130,121.050687516805,15.188335,0.07917934957557053,23,19,1,1,-0.48888888888888893,-1.2620520425103547e-4,3.643384609178032e-5,1.6263905034281578e-4,NA,NA
6031,130.039874634974,16.691254,0.07917934957557053,23,19,1,1,-0.48888888888888893,-0.0012364510020526393,0.0027116861494040356,0.0039481371514566745,NA,NA
64,146.960121399058,0.49927115,0.07917934957557053,67,19,1,1,0.48888888888888893,2.4374472839167618e-5,-8.446282177436287e-6,-3.2820755016603905e-5,NA,NA
3093,159.066680777414,15.169439,0.07917934957557053,23,19,1,1,-0.48888888888888893,-2.8848613601247706e-6,4.8097529279139787e-5,5.0982390639264555e-5,NA,NA
7078,239.10481884633,16.976255,0.07917934957557053,23,19,1,1,-0.48888888888888893,-1.1028535534921578e-5,1.20529190183379e-5,2.3081454553259478e-5,NA,NA
5677,252.100185442822,16.365358,0.07917934957557053,23,19,1,1,-0.48888888888888893,-3.2841103423558054e-5,2.034892408248842e-4,2.3633034424844226e-4,NA,NA
6267,83.0236220138386,16.636652,0.09416637543787977,66,19,1,1,0.46666666666666656,0.0015804306772485232,-0.0021015888565288662,-0.0036820195337773894,NA,NA
6240,117.019391421789,16.634377,0.09416637543787977,66,19,1,1,0.46666666666666656,2.8673512953378397e-4,-1.5475271829638556e-4,-4.414878478301695e-4,NA,NA
5931,147.030148811658,16.575891,0.09416637543787977,66,19,1,1,0.46666666666666656,7.195183907573213e-5,-1.6543670445066342e-4,-2.3738854352639555e-4,NA,NA
6238,147.066527350901,16.619448,0.09416637543787977,24,19,1,1,-0.4666666666666667,-1.8836762197101407e-4,0.0010977858791428033,0.0012861535011138173,NA,NA
6806,225.088969535117,16.891321,0.09416637543787977,24,19,1,1,-0.4666666666666667,-8.129876348476276e-6,1.6779482914248327e-4,1.7592470549095953e-4,NA,NA
2227,248.079911505102,12.426986,0.09416637543787977,24,19,1,1,-0.4666666666666667,-1.4047778921313279e-5,3.2377613133719115e-5,4.642539205503239e-5,NA,NA
4020,491.358842329221,15.756348,0.09416637543787977,66,19,1,1,0.46666666666666656,6.369344321367352e-8,-3.562875772131922e-7,-4.199810204268657e-7,NA,NA
5545,83.0236227411721,16.438583,0.11134688653314043,25,19,1,1,-0.4444444444444444,-2.5229632868796096e-4,0.0024701782795816776,0.0027224746082696386,NA,NA
2904,106.039694584803,14.862858,0.11134688653314043,25,19,1,1,-0.4444444444444444,4.5227805582161797e-4,0.00334794661333129,0.002895668557509672,NA,NA
3756,133.050781749153,15.648979,0.11134688653314043,25,19,1,1,-0.4444444444444444,-4.970851931585292e-4,7.859477350232832e-4,0.0012830329281818124,NA,NA
3380,159.066650460406,15.432304,0.11134688653314043,25,19,1,1,-0.4444444444444444,-8.848734825511113e-5,6.301722335648374e-5,1.5150457161159487e-4,NA,NA
4058,172.061964813706,15.84602,0.11134688653314043,25,19,1,1,-0.4444444444444444,-5.452727346331229e-4,0.0011913336738067423,0.0017366064084398652,NA,NA
7088,175.061721771399,16.985147,0.11134688653314043,25,19,1,1,-0.4444444444444444,-2.551955205651911e-5,6.50952142698354e-5,9.06147663263545e-5,NA,NA
7376,190.92775930287,17.40301,0.11134688653314043,65,19,1,1,0.4444444444444444,-4.1126004738025726e-4,-0.0026793329875810733,-0.002268072940200816,NA,NA
4310,196.062163393441,16.071083,0.11134688653314043,65,19,1,1,0.4444444444444444,8.230503215200001e-5,-3.0234731903800555e-4,-3.8465235119000555e-4,NA,NA
6856,275.011295116485,16.890606,0.11134688653314043,25,19,1,1,-0.4444444444444444,-8.432045829705756e-6,0.00014693934805130336,1.5537139388100912e-4,NA,NA
6394,309.174060353433,16.733154,0.11134688653314043,25,19,1,1,-0.4444444444444444,-5.290474985770845e-5,-7.130862084800579e-6,4.577388777290787e-5,NA,NA
5625,109.039395718485,16.426043,0.13091112789629067,26,19,1,1,-0.4222222222222223,-5.2682847213303535e-5,1.340054413064005e-4,1.8668828851970402e-4,NA,NA
3572,120.055444847964,15.590859,0.13091112789629067,26,19,1,1,-0.4222222222222223,-9.673408489450199e-4,2.6251225114984225e-4,0.001229853100094862,NA,NA
5826,155.035301993624,16.46503,0.13091112789629067,64,19,1,1,0.4222222222222223,5.552048392810943e-5,-3.9176722979327355e-4,-4.47287713721383e-4,NA,NA
6855,157.050961624234,16.878578,0.13091112789629067,26,19,1,1,-0.4222222222222223,-9.266806645441398e-5,0.00032177149984841103,4.14439566302825e-4,NA,NA
3268,172.061958878157,15.450867,0.13091112789629067,64,19,1,1,0.4222222222222223,1.7242450560899804e-4,-1.0874194781524442e-4,-2.8116645342424245e-4,NA,NA
4225,184.06205078669,15.864591,0.13091112789629067,64,19,1,1,0.4222222222222223,1.868230404716933e-4,-2.3413424515018665e-4,-4.2095728562187995e-4,NA,NA
3949,200.093479493439,15.726653,0.13091112789629067,26,19,1,1,-0.4222222222222223,6.0117699813815194e-5,1.7110223811377077e-4,1.1098453829995557e-4,NA,NA
6628,252.100177836551,16.844591,0.13091112789629067,26,19,1,1,-0.4222222222222223,-1.4561019915605868e-4,5.471815032654268e-5,2.0032834948260136e-4,NA,NA
6065,293.17926793222,16.600187,0.13091112789629067,64,19,1,1,0.4222222222222223,4.5636897871173e-5,-5.0036778354039e-4,-5.460046814115629e-4,NA,NA
4088,92.0239945779022,15.929466,0.1530418841588201,63,19,1,1,0.3999999999999999,7.828577886419762e-4,-2.557844576363244e-4,-0.0010386422462783007,NA,NA
6800,122.034727701197,16.859606,0.1530418841588201,27,19,1,1,-0.4,-1.33716573895462e-5,1.918982865113514e-4,2.052699439008976e-4,NA,NA
6464,133.922413762241,16.877762,0.1530418841588201,63,19,1,1,0.3999999999999999,1.6809116984086299e-4,-4.816797742847799e-4,-6.497709441256429e-4,NA,NA
4986,136.050472975221,16.13028,0.1530418841588201,27,19,1,1,-0.4,-1.536276531976651e-4,-2.2615296330159474e-4,-7.252531010392964e-5,NA,NA
2962,145.050934804008,14.939954,0.1530418841588201,27,19,1,1,-0.4,-1.6165992320723075e-5,1.3715990163796858e-4,1.5332589395869166e-4,NA,NA
6499,158.046179555034,16.673094,0.1530418841588201,27,19,1,1,-0.4,-2.42646297407923e-4,3.782426855730611e-4,6.208889829809841e-4,NA,NA
4424,163.061579241828,16.053415,0.1530418841588201,63,19,1,1,0.3999999999999999,2.8379569856234224e-4,-1.0779951514423444e-4,-3.915952137065767e-4,NA,NA
4888,174.077628997133,16.060692,0.1530418841588201,63,19,1,1,0.3999999999999999,1.29550345966675e-4,1.0693787016414882e-5,-1.188565589502601e-4,NA,NA
5429,184.062060753621,16.340317,0.1530418841588201,63,19,1,1,0.3999999999999999,3.501903075424733e-4,-1.7090975599330638e-4,-5.211000635357798e-4,NA,NA
2535,339.199802825916,13.861886,0.1530418841588201,63,19,1,1,0.3999999999999999,6.00233283854071e-4,-5.154798715979257e-4,-0.0011157131554519967,NA,NA
6559,134.034808762058,16.67,0.17790959498698253,62,19,1,1,0.37777777777777777,2.2882457917569094e-4,-7.208213653830777e-5,-3.009067157139987e-4,NA,NA
3441,134.034813805364,15.422277,0.17790959498698253,62,19,1,1,0.37777777777777777,4.0037418984129546e-5,-1.0654429737479008e-4,-1.4658171635891962e-4,NA,NA
3392,145.050864359554,15.389235,0.17790959498698253,28,19,1,1,-0.37777777777777777,-3.2652233369295504e-4,4.076515082037656e-4,7.341738418967206e-4,NA,NA
6449,145.922522953784,16.876688,0.17790959498698253,62,19,1,1,0.37777777777777777,0.001275406066329572,-0.0019451384579366989,-0.0032205445242662707,NA,NA
3419,147.066537166522,15.441309,0.17790959498698253,28,19,1,1,-0.37777777777777777,-1.4102182991963114e-4,-4.991825203144057e-5,9.110357788819057e-5,NA,NA
5075,182.046393620231,16.173647,0.17790959498698253,28,19,1,1,-0.37777777777777777,2.8481864841268818e-5,1.8900267260844785e-4,1.6052080776717903e-4,NA,NA
3711,184.06205946877,15.61322,0.17790959498698253,28,19,1,1,-0.37777777777777777,-4.532171929576617e-5,2.3705658892428738e-4,2.8237830822005355e-4,NA,NA
4190,225.088963709634,15.846042,0.17790959498698253,62,19,1,1,0.37777777777777777,2.0546920133175626e-4,-7.915758995939989e-6,-2.1338496032769625e-4,NA,NA
6845,237.089107188511,16.884235,0.17790959498698253,28,19,1,1,-0.37777777777777777,-9.249189673818116e-6,1.7938732732829146e-4,1.8863651700210958e-4,NA,NA
7175,471.114587294647,17.05871,0.17790959498698253,28,19,1,1,-0.37777777777777777,-9.402658821699834e-5,-9.571372472591075e-6,8.445521574440726e-5,NA,NA
4034,83.0236171556156,15.898128,0.20566717961735545,61,19,1,1,0.3555555555555556,0.002138824895275894,-0.0015026477328315972,-0.003641472628107491,NA,NA
5696,120.019069793086,16.413633,0.20566717961735545,61,19,1,1,0.3555555555555556,1.0133501375981001e-4,-1.5084524299229776e-4,-2.5218025675210776e-4,NA,NA
7005,121.05071066762,16.96348,0.20566717961735545,29,19,1,1,-0.3555555555555555,-1.8812238426821e-4,1.4012024733107612e-4,3.2824263159928613e-4,NA,NA
5760,134.03481641564,16.393234,0.20566717961735545,61,19,1,1,0.3555555555555556,1.4786512884524684e-4,-2.628624965532566e-4,-4.1072762539850344e-4,NA,NA
6599,141.019553388237,16.644735,0.20566717961735545,29,19,1,1,-0.3555555555555555,-6.98330938478741e-4,8.960412360468767e-4,0.0015943721745256176,NA,NA
3145,147.066554824997,15.206212,0.20566717961735545,29,19,1,1,-0.3555555555555555,-4.317089539668455e-5,4.733405344579478e-5,9.050494884247932e-5,NA,NA
4013,155.035304078211,15.991202,0.20566717961735545,61,19,1,1,0.3555555555555556,4.8201618948981895e-4,-4.923087097484387e-4,-9.743248992382577e-4,NA,NA
6373,159.066629976589,16.640633,0.20566717961735545,29,19,1,1,-0.3555555555555555,4.12843747058675e-4,0.001161488477019111,7.486447299604361e-4,NA,NA
4989,161.082283609317,16.070335,0.20566717961735545,61,19,1,1,0.3555555555555556,-1.5308442745372025e-5,-3.2125532367031223e-4,-3.0594688092494023e-4,NA,NA
4100,163.061574237935,15.733917,0.20566717961735545,29,19,1,1,-0.3555555555555555,3.9922899184767805e-4,8.62480911049839e-4,4.632519192021609e-4,NA,NA
5697,170.04628505153,16.403414,0.20566717961735545,61,19,1,1,0.3555555555555556,1.0365399107121861e-4,-6.892776794404347e-5,-1.725817590152621e-4,NA,NA
5323,198.077828685839,16.17272,0.20566717961735545,29,19,1,1,-0.3555555555555555,-9.848039919943563e-5,4.2540351771732236e-5,1.4102075097116785e-4,NA,NA
4102,223.073275882315,15.779111,0.20566717961735545,29,19,1,1,-0.3555555555555555,1.479868356470429e-5,7.007820964564895e-5,5.527952608094466e-5,NA,NA
3921,227.104618701704,15.720992,0.20566717961735545,29,19,1,1,-0.3555555555555555,8.867180335563958e-6,1.0699147799885037e-4,9.812429766328642e-5,NA,NA
2722,265.147919732769,14.402925,0.20566717961735545,29,19,1,1,-0.3555555555555555,3.7627916183169936e-5,0.0010957210841059965,0.0010580931679228267,NA,NA
2273,413.218236178724,12.620068,0.20566717961735545,29,19,1,1,-0.3555555555555555,-3.436339095624133e-7,3.61109950907045e-7,7.047438604694583e-7,NA,NA
6961,461.159150015868,16.93301,0.20566717961735545,29,19,1,1,-0.3555555555555555,-2.168591230800246e-5,1.151777357239532e-5,3.320368588039778e-5,NA,NA
2942,621.320422337432,14.929166,0.20566717961735545,29,19,1,1,-0.3555555555555555,3.0447180882071777e-6,6.824720492323708e-6,3.7800024041165306e-6,NA,NA
2995,83.0236263641424,14.965072,0.2364447155723038,30,19,1,1,-0.33333333333333337,-9.899224130910028e-5,3.247093126760544e-4,4.237015539851547e-4,NA,NA
6899,106.03969761173,16.894886,0.2364447155723038,30,19,1,1,-0.33333333333333337,-0.00808282490927519,-0.001442844552702694,0.0066399803565724965,NA,NA
6517,107.034996313243,16.690554,0.2364447155723038,30,19,1,1,-0.33333333333333337,1.6671152092507702e-4,0.001021247983924981,8.545364629999041e-4,NA,NA
3931,118.039777000686,15.867932,0.2364447155723038,60,19,1,1,0.33333333333333326,9.285062985965441e-4,-3.2076229409456347e-4,-0.0012492685926911076,NA,NA
3127,131.035167699905,15.150408,0.2364447155723038,30,19,1,1,-0.33333333333333337,-1.5215856808513097e-4,1.7567100338805033e-4,3.278295714731813e-4,NA,NA
6693,133.050784440692,16.853416,0.2364447155723038,30,19,1,1,-0.33333333333333337,-3.4991450274252003e-4,1.2222425598033243e-4,4.7213875872285243e-4,NA,NA
6981,158.046194184126,16.924793,0.2364447155723038,30,19,1,1,-0.33333333333333337,-7.281969127987711e-5,5.04683297297418e-5,1.2328802100961892e-4,NA,NA
5551,183.933539532976,16.41138,0.2364447155723038,60,19,1,1,0.33333333333333326,-5.622570084058906e-5,-3.722314468651687e-4,-3.160057460245797e-4,NA,NA
6766,191.056681237452,16.884249,0.2364447155723038,30,19,1,1,-0.33333333333333337,-3.483747200274456e-4,-1.071353897226922e-4,2.4123933030475338e-4,NA,NA
2677,221.154237553344,14.297735,0.2364447155723038,60,19,1,1,0.33333333333333326,3.794490028702016e-6,-7.32403661272089e-5,-7.703485615591092e-5,NA,NA
6080,223.073282667676,16.533363,0.2364447155723038,30,19,1,1,-0.33333333333333337,-7.02709261708878e-5,6.895501429624436e-5,1.3922594046713216e-4,NA,NA
7016,223.073323564716,16.961811,0.2364447155723038,30,19,1,1,-0.33333333333333337,-3.904696043063038e-5,-1.162486373569294e-5,2.7422096694937443e-5,NA,NA
6191,227.104597976399,16.651293,0.2364447155723038,60,19,1,1,0.33333333333333326,5.7986685296294175e-5,-7.398255568796493e-6,-6.538494086509067e-5,NA,NA
3898,265.147862300908,15.711845,0.2364447155723038,60,19,1,1,0.33333333333333326,-8.587482160368196e-5,-1.34600989305355e-4,-4.872616770167303e-5,NA,NA
2674,345.109192533146,14.266891,0.2364447155723038,60,19,1,1,0.33333333333333326,4.0063582453696914e-7,-1.574933194416141e-5,-1.6149967768698377e-5,NA,NA
4536,491.35874937872,15.980366,0.2364447155723038,60,19,1,1,0.33333333333333326,5.203911980966917e-7,-1.573115511819441e-7,-6.777027492786358e-7,NA,NA
5358,90.0083416795648,16.3404,0.27034414065478,59,19,1,1,0.3111111111111111,-6.04721330496299e-6,-5.801029057235199e-4,-5.740556924185569e-4,NA,NA
5691,106.039697129953,16.441238,0.27034414065478,59,19,1,1,0.3111111111111111,0.01408802767515234,7.248785677865352e-4,-0.013363149107365805,NA,NA
6988,112.984331756441,16.957169,0.27034414065478,59,19,1,1,0.3111111111111111,-4.0055473018676106e-4,-0.0012749981150324478,-8.744433848456867e-4,NA,NA
4552,116.024119914648,16.084082,0.27034414065478,59,19,1,1,0.3111111111111111,8.470089906595729e-4,-4.461316151961433e-4,-0.0012931406058557162,NA,NA
4121,120.019067684992,15.988564,0.27034414065478,59,19,1,1,0.3111111111111111,1.6133780663394898e-4,-1.67730277420665e-6,-1.6301510940815563e-4,NA,NA
6133,131.03512557421,16.689613,0.27034414065478,59,19,1,1,0.3111111111111111,0.006256898392433895,0.001003484865891424,-0.005253413526542471,NA,NA
5327,131.035127978337,16.24896,0.27034414065478,31,19,1,1,-0.3111111111111111,-0.0015426451685057792,2.561808773879965e-5,0.0015682632562445788,NA,NA
5937,140.02429361245,16.57514,0.27034414065478,31,19,1,1,-0.3111111111111111,-2.4335862746757045e-5,2.426569218364974e-4,2.6699278458325445e-4,NA,NA
4107,145.050835200516,15.966126,0.27034414065478,59,19,1,1,0.3111111111111111,4.699038873505531e-4,-0.0036904924037195422,-0.004160396291070095,NA,NA
5563,145.922533341714,16.4298,0.27034414065478,31,19,1,1,-0.3111111111111111,-2.4988921454469494e-4,7.131632863950936e-5,3.212055431842043e-4,NA,NA
5711,158.046190020514,16.41558,0.27034414065478,59,19,1,1,0.3111111111111111,1.4201730144507125e-4,-2.960915371942477e-4,-4.3810883863931895e-4,NA,NA
3966,161.045960855144,15.7255945,0.27034414065478,31,19,1,1,-0.3111111111111111,1.5231166017226844e-5,1.095168399389621e-4,9.428567392173527e-5,NA,NA
6731,163.061614107089,16.969725,0.27034414065478,31,19,1,1,-0.3111111111111111,-6.342621091946e-5,1.30187039540878e-4,1.93613250460338e-4,NA,NA
4652,172.061970153599,16.064089,0.27034414065478,59,19,1,1,0.3111111111111111,4.284471144096252e-4,-9.7822747883624e-4,-0.0014066745932458653,NA,NA
2164,229.144200021251,11.832916,0.27034414065478,59,19,1,1,0.3111111111111111,2.0598926249056e-5,-5.309452404070444e-5,-7.369345028976045e-5,NA,NA
5819,239.104752685004,16.513298,0.27034414065478,59,19,1,1,0.3111111111111111,1.877886629625697e-5,-6.136406240320249e-6,-2.491527253657722e-5,NA,NA
5431,239.104774883214,16.290346,0.27034414065478,31,19,1,1,-0.3111111111111111,1.4186094159932141e-5,5.8114948012774496e-5,4.392885385284236e-5,NA,NA
6698,93.0080087045266,16.673315,0.3074341659273953,58,19,1,1,0.288888888888889,-2.1909720204208e-5,-1.8286311419461e-4,-1.60953393990402e-4,NA,NA
6212,110.034646072653,16.673256,0.3074341659273953,32,19,1,1,-0.28888888888888886,-1.2966254943714203e-4,5.102152406878879e-4,6.398777901250299e-4,NA,NA
